GSM04740622514;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210395;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04792057754;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210735;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210736;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210762;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210775;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210778;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210779;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210781;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210784;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210786;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210788;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210804;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210805;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210809;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210812;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210831;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210840;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210850;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210863;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210870;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210873;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210875;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210876;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210878;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210883;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210885;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210889;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210891;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210893;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210899;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210904;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210908;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210911;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210915;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210923;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210940;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210943;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210946;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210951;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210964;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210969;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210989;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210995;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210997;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210998;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798210999;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798214415;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04798214418;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
GSM04799529315;PSBC;;;K;;KSSK;AFL;KON6;"endring til avtalepris norden; ref avtale";Y;afl
