GSM047580009018150;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009032915;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009037919;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009900073;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009900372;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009900379;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009900911;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009900962;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009900975;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009901000;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009901132;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009901161;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009901209;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009901213;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009901214;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009901231;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009901259;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009901269;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
GSM047580009901279;PSDH;;;K;;KSSK;TJP;KON6;"Endre til telemetri med tale; ref Anders bakken og PIH";Y;tjp
