CDA04763806000;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806001;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806002;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806003;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806004;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806005;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806006;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806007;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806008;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806009;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806010;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806011;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806012;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806013;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806014;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806015;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806016;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806017;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806018;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806019;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806020;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806021;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806022;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806023;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806024;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806025;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806026;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806027;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806028;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806029;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806030;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806031;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806032;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806033;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806034;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806035;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806036;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806037;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806038;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806039;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806040;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806041;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806042;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806043;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806044;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806045;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806046;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806047;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806048;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806049;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806050;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806051;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806052;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806053;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806054;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806055;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806056;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806057;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
CDA04763806058;MCPBXCDA;ADD;CUG;CUG;INXGM;mala2150 02.09.2014;"Missing Soc. Requested by <Larsen; Marianne Secilie>";C-VPN;VPN;32456
