"4722427999","20010525090000"
"4722428000","20010525090000"
"4769366020","20060214090000"
"4769366021","20060214090000"
"4769366022","20060214090000"
"4769366023","20060214090000"
"4769366024","20060214090000"
"4769366025","20060214090000"
"4769366026","20060214090000"
"4769366027","20060214090000"
"4769366028","20060214090000"
"4769366029","20060214090000"
"4769366030","20060214090000"
"4769366031","20060214090000"
"4769366032","20060214090000"
"4769366033","20060214090000"
"4769366034","20060214090000"
"4769366035","20060214090000"
"4769366036","20060214090000"
"4769366037","20060214090000"
"4769366038","20060214090000"
"4769366039","20060214090000"
"4769366040","20060214090000"
"4769366041","20060214090000"
"4769366042","20060214090000"
"4769366043","20060214090000"
"4769366044","20060214090000"
"4769366045","20060214090000"
"4769366046","20060214090000"
"4769366047","20060214090000"
"4769366048","20060214090000"
"4769366049","20060214090000"
"4776982133","20020513123000"
"4753401010","20050414091300"
"4753401011","20050414091300"
"4757627770","20050414091500"
"4757627771","20050414091500"
"4757627772","20050414091500"
"4757627773","20050414091500"
"4757627774","20050414091500"
"4757627775","20050414091500"
"4757627776","20050414091500"
"4757627777","20050414091500"
"4757627778","20050414091500"
"4757627779","20050414091500"
"4722219350","20050414093600"
"4722219351","20050414093600"
"4722219352","20050414093600"
"4722219353","20050414093600"
"4722219354","20050414093600"
"4722219355","20050414093600"
"4722219356","20050414093600"
"4722219357","20050414093600"
"4722219358","20050414093600"
"4722219359","20050414093600"
"4755221034","20050414094500"
"4755226620","20050414094500"
"4773520055","20041209090000"
"4773523554","20041209090000"
"4753450099","20051011093000"
"4752770034","20051011093000"
"4738090363","20010529080000"
"4722570100","20010525110000"
"4777843900","20010528110000"
"4723142598","20010830073000"
"4763844429","20010807090000"
"4723142500","20010830073000"
"4723142501","20010830073000"
"4723142502","20010830073000"
"4723142503","20010830073000"
"4723142504","20010830073000"
"4723142505","20010830073000"
"4723142506","20010830073000"
"4723142507","20010830073000"
"4723142508","20010830073000"
"4723142509","20010830073000"
"4723142510","20010830073000"
"4723142511","20010830073000"
"4723142512","20010830073000"
"4723142513","20010830073000"
"4723142514","20010830073000"
"4723142515","20010830073000"
"4723142516","20010830073000"
"4723142517","20010830073000"
"4723142518","20010830073000"
"4723142519","20010830073000"
"4723142520","20010830073000"
"4723142521","20010830073000"
"4723142522","20010830073000"
"4723142523","20010830073000"
"4723142524","20010830073000"
"4723142525","20010830073000"
"4723142526","20010830073000"
"4733477510","20010727080000"
"4722707300","20010702160000"
"4722707301","20010702160000"
"4722707302","20010702160000"
"4722707303","20010702160000"
"4722707304","20010702160000"
"4722707305","20010702160000"
"4722707306","20010702160000"
"4722707307","20010702160000"
"4722707308","20010702160000"
"4722707309","20010702160000"
"4722707310","20010702160000"
"4722707311","20010702160000"
"4722707312","20010702160000"
"4722707313","20010702160000"
"4722707314","20010702160000"
"4722707315","20010702160000"
"4722707316","20010702160000"
"4722707317","20010702160000"
"4722707318","20010702160000"
"4722707319","20010702160000"
"4722707320","20010702160000"
"4722707321","20010702160000"
"4722707322","20010702160000"
"4722707323","20010702160000"
"4722707324","20010702160000"
"4722707325","20010702160000"
"4722707326","20010702160000"
"4722707327","20010702160000"
"4722707328","20010702160000"
"4722707329","20010702160000"
"4722707330","20010702160000"
"4722707331","20010702160000"
"4722707332","20010702160000"
"4722707333","20010702160000"
"4722707334","20010702160000"
"4722707335","20010702160000"
"4722707336","20010702160000"
"4722707337","20010702160000"
"4722707338","20010702160000"
"4722707339","20010702160000"
"4722707340","20010702160000"
"4777621839","20050616100000"
"4777621840","20050616100000"
"4777621841","20050616100000"
"4777621842","20050616100000"
"4777621843","20050616100000"
"4777621844","20050616100000"
"4777621845","20050616100000"
"4777621846","20050616100000"
"4777621847","20050616100000"
"4777621848","20050616100000"
"4777621849","20050616100000"
"4777621850","20050616100000"
"4777621851","20050616100000"
