428850119;M;409683703;TJP190116
955204110;M;409683703;TJP190116
609020904;M;409683703;TJP190116
234610905;M;409683703;TJP190116
115560112;M;409683703;TJP190116
936220904;M;409683703;TJP190116
550120901;M;409683703;TJP190116
529784902;M;409683703;TJP190116
801529900;M;409683703;TJP190116
955480017;M;409683703;TJP190116
723021903;M;409683703;TJP190116
974291908;M;409683703;TJP190116
592810907;M;409683703;TJP190116
393810908;M;409683703;TJP190116
350346219;M;409683703;TJP190116
465020907;M;409683703;TJP190116
745020909;M;409683703;TJP190116
220082903;M;409683703;TJP190116
231402900;M;409683703;TJP190116
829852904;M;409683703;TJP190116
136730116;M;409683703;TJP190116
956220909;M;409683703;TJP190116
112552013;M;409683703;TJP190116
835535907;M;409683703;TJP190116
254810906;M;409683703;TJP190116
364810903;M;409683703;TJP190116
124128018;M;409683703;TJP190116
956620017;M;409683703;TJP190116
531020907;M;409683703;TJP190116
529295115;M;409683703;TJP190116
580020907;M;409683703;TJP190116
590020905;M;409683703;TJP190116
790020903;M;409683703;TJP190116
311020903;M;409683703;TJP190116
741020903;M;409683703;TJP190116
975220906;M;409683703;TJP190116
331020909;M;409683703;TJP190116
956740112;M;409683703;TJP190116
631020906;M;409683703;TJP190116
241020908;M;409683703;TJP190116
721020907;M;409683703;TJP190116
916937014;M;409683703;TJP190116
931020903;M;409683703;TJP190116
475020905;M;409683703;TJP190116
329910905;M;409683703;TJP190116
981511116;M;409683703;TJP190116
978710903;M;409683703;TJP190116
962640116;M;409683703;TJP190116
738710904;M;409683703;TJP190116
988564118;M;409683703;TJP190116
394201016;M;409683703;TJP190116
610025900;M;409683703;TJP190116
269044012;M;409683703;TJP190116
780020905;M;409683703;TJP190116
959841016;M;409683703;TJP190116
247710908;M;409683703;TJP190116
770020907;M;409683703;TJP190116
828710905;M;409683703;TJP190116
950631119;M;409683703;TJP190116
424102010;M;409683703;TJP190116
119710903;M;409683703;TJP190116
794680017;M;409683703;TJP190116
519710909;M;409683703;TJP190116
981168016;M;409683703;TJP190116
170020903;M;409683703;TJP190116
355020900;M;409683703;TJP190116
990683906;M;409683703;TJP190116
693810905;M;409683703;TJP190116
120939012;M;409683703;TJP190116
263083909;M;409683703;TJP190116
879044014;M;409683703;TJP190116
982120909;M;409683703;TJP190116
523925212;M;409683703;TJP190116
127020907;M;409683703;TJP190116
883810905;M;409683703;TJP190116
809910904;M;409683703;TJP190116
798910907;M;409683703;TJP190116
337710909;M;409683703;TJP190116
327005013;M;409683703;TJP190116
803810902;M;409683703;TJP190116
827750902;M;409683703;TJP190116
128850112;M;409683703;TJP190116
561273111;M;409683703;TJP190116
211590013;M;409683703;TJP190116
184610905;M;409683703;TJP190116
213816119;M;409683703;TJP190116
687020909;M;409683703;TJP190116
906020904;M;409683703;TJP190116
298020900;M;409683703;TJP190116
285937017;M;409683703;TJP190116
706765112;M;409683703;TJP190116
104810908;M;409683703;TJP190116
536020902;M;409683703;TJP190116
439910902;M;409683703;TJP190116
416472017;M;409683703;TJP190116
132306119;M;409683703;TJP190116
878356112;M;409683703;TJP190116
396910903;M;409683703;TJP190116
929910909;M;409683703;TJP190116
956057012;M;409683703;TJP190116
598910909;M;409683703;TJP190116
760274019;M;409683703;TJP190116
810300905;M;409683703;TJP190116
856057013;M;409683703;TJP190116
434810909;M;409683703;TJP190116
792120909;M;409683703;TJP190116
182120907;M;409683703;TJP190116
610510216;M;409683703;TJP190116
382120905;M;409683703;TJP190116
992120907;M;409683703;TJP190116
529093015;M;409683703;TJP190116
843677113;M;409683703;TJP190116
648910909;M;409683703;TJP190116
873610901;M;409683703;TJP190116
485020903;M;409683703;TJP190116
149819112;M;409683703;TJP190116
359910908;M;409683703;TJP190116
775020902;M;409683703;TJP190116
288020902;M;409683703;TJP190116
489716217;M;409683703;TJP190116
166860213;M;409683703;TJP190116
141020909;M;409683703;TJP190116
215983909;M;409683703;TJP190116
144037017;M;409683703;TJP190116
650020902;M;409683703;TJP190116
328910906;M;409683703;TJP190116
347125213;M;409683703;TJP190116
691518013;M;409683703;TJP190116
944791011;M;409683703;TJP190116
629627019;M;409683703;TJP190116
440810901;M;409683703;TJP190116
244889119;M;409683703;TJP190116
368020905;M;409683703;TJP190116
405020900;M;409683703;TJP190116
296020902;M;409683703;TJP190116
975020900;M;409683703;TJP190116
827066119;M;409683703;TJP190116
137682118;M;409683703;TJP190116
425512118;M;409683703;TJP190116
820120905;M;409683703;TJP190116
995152014;M;409683703;TJP190116
767830110;M;409683703;TJP190116
148293012;M;409683703;TJP190116
837895119;M;409683703;TJP190116
428700215;M;409683703;TJP190116
980331110;M;409683703;TJP190116
367206216;M;409683703;TJP190116
297760902;M;409683703;TJP190116
993810902;M;409683703;TJP190116
760020909;M;409683703;TJP190116
793810904;M;409683703;TJP190116
173610908;M;409683703;TJP190116
383810900;M;409683703;TJP190116
295020903;M;409683703;TJP190116
942800012;M;409683703;TJP190116
213647118;M;409683703;TJP190116
840120901;M;409683703;TJP190116
450542113;M;409683703;TJP190116
960120905;M;409683703;TJP190116
330120908;M;409683703;TJP190116
960020907;M;409683703;TJP190116
118055904;M;409683703;TJP190116
183810902;M;409683703;TJP190116
979910908;M;409683703;TJP190116
462894908;M;409683703;TJP190116
613081900;M;409683703;TJP190116
832120901;M;409683703;TJP190116
350533014;M;409683703;TJP190116
453954018;M;409683703;TJP190116
172416018;M;409683703;TJP190116
405291113;M;409683703;TJP190116
932120900;M;409683703;TJP190116
723120903;M;409683703;TJP190116
389398017;M;409683703;TJP190116
873810907;M;409683703;TJP190116
956705016;M;409683703;TJP190116
999174014;M;409683703;TJP190116
632735908;M;409683703;TJP190116
729170118;M;409683703;TJP190116
792810905;M;409683703;TJP190116
511020901;M;409683703;TJP190116
429910904;M;409683703;TJP190116
153847116;M;409683703;TJP190116
531120905;M;409683703;TJP190116
401120902;M;409683703;TJP190116
295937015;M;409683703;TJP190116
254416019;M;409683703;TJP190116
780681110;M;409683703;TJP190116
211810908;M;409683703;TJP190116
416884112;M;409683703;TJP190116
650120900;M;409683703;TJP190116
829020908;M;409683703;TJP190116
720120906;M;409683703;TJP190116
236937017;M;409683703;TJP190116
773902218;M;409683703;TJP190116
262107014;M;409683703;TJP190116
689184901;M;409683703;TJP190116
270120900;M;409683703;TJP190116
903464014;M;409683703;TJP190116
573610904;M;409683703;TJP190116
898220900;M;409683703;TJP190116
701120909;M;409683703;TJP190116
722934015;M;409683703;TJP190116
870646015;M;409683703;TJP190116
712429901;M;409683703;TJP190116
486910904;M;409683703;TJP190116
409020906;M;409683703;TJP190116
426375218;M;409683703;TJP190116
236853115;M;409683703;TJP190116
168336014;M;409683703;TJP190116
820020907;M;409683703;TJP190116
186220901;M;409683703;TJP190116
972810907;M;409683703;TJP190116
706937018;M;409683703;TJP190116
706293016;M;409683703;TJP190116
551020902;M;409683703;TJP190116
861970119;M;409683703;TJP190116
483991014;M;409683703;TJP190116
791291214;M;409683703;TJP190116
811120906;M;409683703;TJP190116
561000217;M;409683703;TJP190116
280622119;M;409683703;TJP190116
895246213;M;409683703;TJP190116
728345901;M;409683703;TJP190116
768020901;M;409683703;TJP190116
988020905;M;409683703;TJP190116
186653903;M;409683703;TJP190116
156020901;M;409683703;TJP190116
765806211;M;409683703;TJP190116
775836117;M;409683703;TJP190116
421120908;M;409683703;TJP190116
975937012;M;409683703;TJP190116
441196011;M;409683703;TJP190116
161120902;M;409683703;TJP190116
293610903;M;409683703;TJP190116
739270114;M;409683703;TJP190116
902001015;M;409683703;TJP190116
180274011;M;409683703;TJP190116
340610906;M;409683703;TJP190116
487510901;M;409683703;TJP190116
680025905;M;409683703;TJP190116
881510903;M;409683703;TJP190116
578009904;M;409683703;TJP190116
628938011;M;409683703;TJP190116
580916013;M;409683703;TJP190116
409744018;M;409683703;TJP190116
929444016;M;409683703;TJP190116
609044011;M;409683703;TJP190116
785651118;M;409683703;TJP190116
916411119;M;409683703;TJP190116
930274014;M;409683703;TJP190116
317917219;M;409683703;TJP190116
490965019;M;409683703;TJP190116
240120907;M;409683703;TJP190116
825830110;M;409683703;TJP190116
568020903;M;409683703;TJP190116
232973115;M;409683703;TJP190116
637674904;M;409683703;TJP190116
409004017;M;409683703;TJP190116
105489900;M;409683703;TJP190116
808336010;M;409683703;TJP190116
229837018;M;409683703;TJP190116
246371116;M;409683703;TJP190116
713891216;M;409683703;TJP190116
531907210;M;409683703;TJP190116
939116018;M;409683703;TJP190116
750360117;M;409683703;TJP190116
951669118;M;409683703;TJP190116
810468017;M;409683703;TJP190116
520451113;M;409683703;TJP190116
484652110;M;409683703;TJP190116
301120903;M;409683703;TJP190116
320460116;M;409683703;TJP190116
263730111;M;409683703;TJP190116
510250111;M;409683703;TJP190116
592701114;M;409683703;TJP190116
982842114;M;409683703;TJP190116
333963114;M;409683703;TJP190116
644700213;M;409683703;TJP190116
566770210;M;409683703;TJP190116
189256118;M;409683703;TJP190116
333666113;M;409683703;TJP190116
867539116;M;409683703;TJP190116
392120903;M;409683703;TJP190116
788713212;M;409683703;TJP190116
675173116;M;409683703;TJP190116
971742119;M;409683703;TJP190116
135917219;M;409683703;TJP190116
772902904;M;409683703;TJP190116
902237114;M;409683703;TJP190116
137220901;M;409683703;TJP190116
