679627117;M;632961314;6.9.2016.1
605384114;M;632961314;6.9.2016.1
135287217;M;632961314;6.9.2016.1
240827113;M;632961314;6.9.2016.1
335287215;M;632961314;6.9.2016.1
545287211;M;632961314;6.9.2016.1
101288215;M;632961314;6.9.2016.1
106192214;M;632961314;6.9.2016.1
749627113;M;632961314;6.9.2016.1
519559215;M;632961314;6.9.2016.1
441584216;M;632961314;6.9.2016.1
617115019;M;632961314;6.9.2016.1
740381215;M;632961314;6.9.2016.1
940827116;M;632961314;6.9.2016.1
371827114;M;632961314;6.9.2016.1
325287217;M;632961314;6.9.2016.1
660827114;M;632961314;6.9.2016.1
157869215;M;632961314;6.9.2016.1
274094010;M;632961314;6.9.2016.1
445407216;M;632961314;6.9.2016.1
190827113;M;632961314;6.9.2016.1
907217210;M;632961314;6.9.2016.1
735287211;M;632961314;6.9.2016.1
810381210;M;632961314;6.9.2016.1
825287212;M;632961314;6.9.2016.1
990703217;M;632961314;6.9.2016.1
890827116;M;632961314;6.9.2016.1
631827110;M;632961314;6.9.2016.1
790288211;M;632961314;6.9.2016.1
670827112;M;632961314;6.9.2016.1
940308216;M;632961314;6.9.2016.1
721827111;M;632961314;6.9.2016.1
380827113;M;632961314;6.9.2016.1
145287215;M;632961314;6.9.2016.1
625287214;M;632961314;6.9.2016.1
542822218;M;632961314;6.9.2016.1
488346214;M;632961314;6.9.2016.1
161827118;M;632961314;6.9.2016.1
549627115;M;632961314;6.9.2016.1
159627116;M;632961314;6.9.2016.1
570289116;M;632961314;6.9.2016.1
101827111;M;632961314;6.9.2016.1
577247216;M;632961314;6.9.2016.1
870128113;M;632961314;6.9.2016.1
225287218;M;632961314;6.9.2016.1
604600213;M;632961314;6.9.2016.1
708216213;M;632961314;6.9.2016.1
179801212;M;632961314;6.9.2016.1
435287214;M;632961314;6.9.2016.1
850827114;M;632961314;6.9.2016.1
601827116;M;632961314;6.9.2016.1
761827112;M;632961314;6.9.2016.1
949627111;M;632961314;6.9.2016.1
275247112;M;632961314;6.9.2016.1
731347217;M;632961314;6.9.2016.1
121827117;M;632961314;6.9.2016.1
831827118;M;632961314;6.9.2016.1
861827111;M;632961314;6.9.2016.1
690288212;M;632961314;6.9.2016.1
690827118;M;632961314;6.9.2016.1
759979115;M;632961314;6.9.2016.1
