U;137964011;CDA04722127000;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127001;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127002;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127003;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127004;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127005;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127006;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127007;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127008;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127009;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127010;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127011;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127012;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127013;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127014;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127015;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127016;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127017;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127018;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127019;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127020;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127021;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127022;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127023;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127024;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127025;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127026;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127027;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127028;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127029;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127030;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127031;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127032;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127033;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127034;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127035;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127036;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127037;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127038;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127039;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127040;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127041;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127042;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127043;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127044;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127045;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127046;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127047;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127048;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127049;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127050;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127051;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127052;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127053;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127054;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127055;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127056;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127057;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127058;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127059;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127060;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127061;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127062;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127063;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127064;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127065;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127066;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127067;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127068;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127069;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127070;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
U;137964011;CDA04722127071;ALSTOM NORWAY AS;.;;OSLO;0277;165;DRAMMENSVEIEN ;;;NOR;;;;;;;;;;;;;;VIC;VIC 28.02.2014;;;;ALSTOM NORWAY AS
