L;231043506;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;TS - BYGG 1172, FREDRIKSTAD
L;318149408;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;GEOTEKNIKK 1012, OSLO
L;318149408;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;GEOTEKNIKK 1012, OSLO
L;318149408;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;GEOTEKNIKK 1012, OSLO
L;509339404;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;BYGGETEKNIKK 3022, TR.HEIM
L;410212500;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;ADM.DIR. 9010
L;172099400;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;TS - BYGG 1272, DRAMMEN
L;233319409;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;GRUNNUNDERSØKELSER 3215, TROMSØ
L;850099409;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;EGERSUND 2127
L;131139404;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;OLJE/GASS 1045, OSLO
L;211109400;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;GEOTEKNIKK 2212, BERGEN
L;390109403;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;BERGTEKNIKK 2214, BERGEN
L;401109400;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;MILJØGEOLOGI 2213, BERGEN
L;690109400;;MULTICONSULT AS;;;OSLO;0275;1;HOFFSVEIEN ;;;NOR;;;;;;;;;;;;;;sbh;sbh;;;;FELT 2215, BERGEN
