B;869293605;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;955345608;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;191713601;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;350203600;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;450203609;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;950203604;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;519293609;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;612593608;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;451403604;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;702403601;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;871403606;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;463690602;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;275607604;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;122403603;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;222403602;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;912403607;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;704690601;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;543786602;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;195203609;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;275203602;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;426203600;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;475203600;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;485203608;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;616203600;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;636203606;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;685203606;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;716203609;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;756203600;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;795203603;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;875203606;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;885203604;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;916203607;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;926203605;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;995203601;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;323303602;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;363303603;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;712303601;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;720403609;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;724303607;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;762303600;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;839303609;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;909303604;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;959303603;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;154403604;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;273403600;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;344403605;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;464403609;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;534403605;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;544403603;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;554403600;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;564403608;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;593403603;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;734403603;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;744403601;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;754403608;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;843096603;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;144403607;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;983690603;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;663703601;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
B;425946605;;UNIVERSITETET FOR MILJØ OG BIOVITENSKAP - UMB;;;OSLO;0601;;;6061;ETTERSTAD;NOR;;;;;;;;;;;;;;BOM;BOM 19.11.2008;;;;AGRESSO FAKTURASENTRAL
