;GSM04740018573;KORFAK;manglende rabatt på Medium;Justering ihht avtale;149.25;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04745285514;KORFAK;manglende rabatt på Medium;Justering ihht avtale;149.25;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04791585871;KORFAK;manglende rabatt på Medium;Justering ihht avtale;149.25;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04791724197;KORFAK;manglende rabatt på Medium;Justering ihht avtale;149.25;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04794840046;KORFAK;manglende rabatt på Medium;Justering ihht avtale;149.25;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04795773291;KORFAK;manglende rabatt på Medium;Justering ihht avtale;149.25;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04797037594;KORFAK;manglende rabatt på Medium;Justering ihht avtale;149.25;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04797414455;KORFAK;manglende rabatt på Medium;Justering ihht avtale;149.25;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04745285514;KORFAK;manglende rabatt på Medium;Justering ihht avtale;141.22;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04793242050;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04793243614;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04793287011;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04795840338;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04741229280;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04792067941;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04791154712;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04799516480;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04741540540;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04746623977;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04792240249;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04745485022;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04799517376;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04745414021;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04792613501;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04791820361;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04791845661;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04795823849;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04791343005;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04799251774;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04798265677;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04798239228;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04792292925;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04747619377;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04791827177;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04790560558;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04792691837;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04797655553;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04790578275;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04746427312;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04746540871;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04746543296;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04790202469;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04798265646;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04798265737;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04797070658;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04745211165;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04748038741;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04748246413;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04798062640;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04799216785;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04745413055;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04791552972;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04740763609;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04790841241;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04798265611;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04748185882;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04746634369;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04798237878;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04792025001;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04746635607;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04793224755;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04741552208;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04792054318;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04797681926;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04797460286;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04741292957;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04798265689;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04745402518;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04795057284;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04741618911;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04792480703;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04797732720;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04791633498;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04792239729;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04790086051;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04745401922;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04790119470;KORFAK;manglende rabatt på Medium;Justering ihht avtale;136.41;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04795228838;KORFAK;manglende rabatt på Medium;Justering ihht avtale;125.18;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04740333403;KORFAK;manglende rabatt på Medium;Justering ihht avtale;121.97;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04798251043;KORFAK;manglende rabatt på Medium;Justering ihht avtale;120.36;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04792640313;KORFAK;manglende rabatt på Medium;Justering ihht avtale;120.36;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04791390860;KORFAK;manglende rabatt på Medium;Justering ihht avtale;117.15;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04799466000;KORFAK;manglende rabatt på Medium;Justering ihht avtale;117.15;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04795245364;KORFAK;manglende rabatt på Medium;Justering ihht avtale;101.10;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04795802902;KORFAK;manglende rabatt på Medium;Justering ihht avtale;101.10;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM047580009092744;KORFAK;manglende rabatt på Medium;Justering ihht avtale;99.50;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM047580009019693;KORFAK;manglende rabatt på Medium;Justering ihht avtale;99.50;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04790662364;KORFAK;manglende rabatt på Medium;Justering ihht avtale;93.08;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04793086518;KORFAK;manglende rabatt på Medium;Justering ihht avtale;61.47;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04791548564;KORFAK;manglende rabatt på Medium;Justering ihht avtale;53.17;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04759968443;KORFAK;manglende rabatt på Medium;Justering ihht avtale;48.14;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04798265671;KORFAK;manglende rabatt på Medium;Justering ihht avtale;48.14;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM047580009037009;KORFAK;manglende rabatt på Medium;Justering ihht avtale;48.14;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04746638754;KORFAK;manglende rabatt på Medium;Justering ihht avtale;48.14;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04746627289;KORFAK;manglende rabatt på Medium;Justering ihht avtale;48.14;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM047580009025795;KORFAK;manglende rabatt på Medium;Justering ihht avtale;48.14;;;;;ANFL1690 17.03.2014;;ANFL1690;
;GSM04745230682;KORFAK;manglende rabatt på Medium;Justering ihht avtale;48.14;;;;;ANFL1690 17.03.2014;;ANFL1690;
