GSM04740460757;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04740478255;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04740605385;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04740605393;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04740627107;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04740644796;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04741641493;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04745200598;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04745282904;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04745285978;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04745418250;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04745419239;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04745491520;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04746418384;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04746431230;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04746443743;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04746629298;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04746630884;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04747414847;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04748049353;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04748049363;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04748062783;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04748075530;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04748253905;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04748267589;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04748267604;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790015859;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790035521;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790055665;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790057436;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790072525;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790089545;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790570918;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790570923;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790570929;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790570935;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790570936;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790570937;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790573679;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790573694;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790575755;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790680201;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790689063;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790736510;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790761617;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790761717;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790826335;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790878124;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790878131;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790920231;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790920238;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790920256;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04790960114;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791189454;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791189455;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791383855;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791383856;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791383870;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791622389;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791632220;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791684230;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791685127;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791708059;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791708142;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791796072;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791816426;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791856890;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791856915;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791856970;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04791999199;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04792470782;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04792615435;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04792655320;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04792678959;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04792678962;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
GSM04792802775;M2MVPN;ADD;S-M2MV;M2M-APN;jungh.m2m;NIVE1811;"Kunden skal ha VPN, resignert";;;
