U;805778016;GSM047580009902666;PDA1200;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009905779;PDA1201;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920559;PDA1202;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920560;PDA1203;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920561;PDA1205;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920562;PDA1206;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920563;PDA1207;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920565;PDA1208;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920566;PDA1209;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920567;PDA1211;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920568;PDA1212;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920569;PDA1213;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920570;PDA1214;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920571;PDA1215;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920572;PDA1216;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920573;PDA1217;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920574;PDA1218;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920575;PDA1210;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920576;PDA1219;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920577;PDA1220;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920578;PDA1221;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920579;PDA1222;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920580;PDA1224;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920581;PDA1225;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920582;PDA1226;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920583;PDA1227;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920584;PDA1229;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920585;PDA1230;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920586;PDA1231;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920587;PDA1233;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920588;PDA1234;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920589;PDA1235;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920590;PDA1237;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920591;PDA1239;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920592;PDA1240;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920593;PDA1242;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920594;PDA1243;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920595;PDA1244;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920596;PDA1245;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920597;PDA1246;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
U;805778016;GSM047580009920598;PDA1247;";";;OSLO;0484;138;SANDAKERVEIEN;;;NOR;;;;;;;;;;;;;;TOPE8938;TJP 29.05.2013;;;;
