U;;CDA04733122000;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122001;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122002;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122003;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122004;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122005;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122006;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122007;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122008;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122009;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122010;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122011;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122012;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122013;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122014;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122015;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122016;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122017;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122018;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122019;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122020;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122021;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122022;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122023;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122024;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122025;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122026;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122027;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122028;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122029;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122030;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122031;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122032;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122033;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122034;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122035;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122036;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122037;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122038;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122039;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122040;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122041;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122042;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122043;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
U;;CDA04733122044;RINGNES AS;;;LARVIK;3256;2;KONGEGATA;;;NOR;;;;;;;;;;;;;;KS;PHN 18.06.2013;;;;
