GSM04746951193;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04747636346;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04746422569;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797115027;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790728052;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790055379;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792084945;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793497510;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04796626471;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791338186;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792899530;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793491107;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791617282;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790722380;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04799474713;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790954717;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795147511;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04799640225;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790668813;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793001773;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795232322;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791839602;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790108590;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790565902;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792022383;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04798636858;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790036550;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790974606;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797959279;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791683864;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04746414663;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790091037;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797001515;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791868051;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04741555528;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790690031;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793489614;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790954743;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793254752;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792251445;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790738676;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797197007;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790577045;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793002600;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791719779;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793037693;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790158385;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792246300;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791382695;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793082265;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792283178;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793290023;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792491750;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792887248;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04747258919;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04740245204;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04741921012;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04746887931;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795884458;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793667742;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790295788;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04799791134;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792830747;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04799515157;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792665778;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04741219378;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04741620088;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04798256388;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792049942;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04740554002;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795289424;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792023611;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04798235907;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04798235900;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797749709;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795818222;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04741484430;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04798235906;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791686811;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791810634;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04798039752;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795816994;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790818080;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797773113;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791598923;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791317108;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792665523;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04740063198;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797605092;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790913877;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790264112;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793036598;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790586948;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04798232138;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791325750;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795163668;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795213721;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792625870;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791373538;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790777978;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791126273;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790786717;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04741203008;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792439329;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795997300;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04799700026;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793054441;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791388304;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795153987;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04798235904;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797040534;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04798235911;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792037469;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04740858542;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797687334;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04746610973;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792887734;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792058967;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04746900282;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04741612823;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797104231;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797736685;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795847167;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04797044923;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790066013;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04740632444;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04791562232;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04793467204;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04745207898;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790875767;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04747287368;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04792255610;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04748033959;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04799550264;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790627229;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04790775545;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
GSM04795879454;PSTC;PSTC24OP;PSTCREG1;N;;KSSK;DEI;KON06;binding, ref avtale;Y;AFL
