GSM04792621000;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621001;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621002;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621003;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621004;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621005;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621006;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621007;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621008;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621009;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621010;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621011;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621012;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621013;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621014;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621015;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621016;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621017;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621018;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621019;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621020;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
GSM04792621021;MMS02;MODIFY;S-MMS2;BLOCKED;Y;TFO 01.12.2004;Kunden skal ha sperre for MMS;S-MMS2;LOCKED;Y
