GSM04746410022;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410023;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410095;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410147;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410089;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410079;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410523;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410501;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410601;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410661;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410701;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410581;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410411;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410451;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410229;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410551;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410185;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410062;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410059;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410021;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410405;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410175;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410359;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410054;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410119;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410101;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410102;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410813;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410814;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410815;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410816;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410103;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410121;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410236;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410105;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410120;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410192;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410123;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410100;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
GSM04746410193;ODB7;ADD;;;;RVH, 05.09.2005;Sperring for teletorg
