GSM04741640613;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04791831134;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04747272832;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04792687817;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04795732336;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04748173571;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04791633093;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04741450958;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04793250010;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04799243082;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04797986900;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04795762351;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04790169498;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04741461272;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04748041370;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04795200407;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04790924188;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04791720212;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04790044313;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04790924227;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04795035904;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04741413506;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04797657422;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04797106306;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04795256812;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04790834562;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04795189707;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
GSM04790536480;VMBED;ADD;V-PERS;PO-PHONE-NUM;74123641;MVO 12.08.2005;ØNSKER BEDRIFSVAR REF. JKR;V-PERS;PO-TYPE;On
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;
;;;
;;;
;;;
