GSM04791196692;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790979978;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04741414211;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04741401028;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04792603642;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04740238092;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04799721006;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04799505195;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04799353305;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04799292088;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04798886666;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04798425795;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04798232093;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04798055885;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04797777776;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04797543971;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04797198761;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04797149300;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04795224272;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04795167924;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04795120397;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04793841652;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04793614042;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04793239476;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04792821716;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04792628013;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04792295090;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04792251230;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04792227134;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04792081638;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04792052466;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04792037548;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04791737026;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04791641064;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04791573294;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04791545580;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04791535879;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04791321506;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04791321503;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04791321502;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04791300033;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04791138433;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790985803;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790982452;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790894845;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790878877;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790845684;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790827468;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790817018;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790789142;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790775283;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790655356;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790651928;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790567200;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
GSM04790566228;PSTC;PSTC24OP;;R;;OT13;A;KON6;Legger til binding, ref Joakim Karlsen;Y;AFL 13.09.2010;Y
