157718404;CDA04722742391;PCFB;;;INPOY;;;;;;;Y;AS;INTER REVISJON MOSS;;N;;R;MOSS;1534;NOR;RØYSVEGEN;6;;;;;;;;GSC 14.02.2006
157718404;CDA04769894578;PCFB;;;INPOY;;;;;;;Y;AS;INTER REVISJON MOSS;;N;;R;MOSS;1534;NOR;RØYSVEGEN;6;;;;;;;;GSC 14.02.2006
169046406;CDA04767522880;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522881;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522882;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522883;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522884;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522885;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522886;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522887;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522888;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522889;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522890;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522891;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522892;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522893;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522894;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522895;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522896;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522897;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522898;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
169046406;CDA04767522899;PCFB;;;AIRMI;;;;;;;Y;AS;AIRCON MILJØ OG RENHOLDSYSTEMER;;N;;R;SANDVIKA;1338;NOR;CLAUDE MONETS ALLE;5;;;;;;;;GSC 14.02.2006
